Lat,Lon,City,State,Highlight,Decade,Count,Links
32.790439,-96.80439,"Dallas","Texas","Art","1990",1,0
32.790439,-96.80439,"Dallas","Texas","Education","1990",1,0
32.790439,-96.80439,"Dallas","Texas","Art","All",1,0
37.9746,-87.5674,"Evansville","Indiana","All","1980",1,0
33.435445,-86.113352,"Talladega","Alabama","All","1880",4,0
33.435445,-86.113352,"Talladega","Alabama","Education","1880",2,0
33.435445,-86.113352,"Talladega","Alabama","All","1890",2,0
33.435445,-86.113352,"Talladega","Alabama","Education","1890",1,0
33.435445,-86.113352,"Talladega","Alabama","Education","All",3,0
33.18421,-90.492435,"Belzoni","Mississippi","All","All",1,0
33.18421,-90.492435,"Belzoni","Mississippi","All","1930",1,0
40.8222,-73.921735,"Bronx","New York","Education","1980",1,0
40.8222,-73.921735,"Bronx","New York","Health","1980",1,0
40.8222,-73.921735,"Bronx","New York","Education","All",1,0
40.8222,-73.921735,"Bronx","New York","Health","All",1,0
37.954002,-122.07371,"Pleasant Hill","California","All","All",1,0
37.954002,-122.07371,"Pleasant Hill","California","All","1970",1,0
34.258081,-118.420692,"Pacoima","California","All","All",2,0
34.258081,-118.420692,"Pacoima","California","All","1950",1,0
42.514977,-90.681914,"Dubuque","Iowa","All","All",1,0
42.514977,-90.681914,"Dubuque","Iowa","All","1990",1,0
40.416389,-120.651944,"Susanville","California","All","All",1,0
40.416389,-120.651944,"Susanville","California","All","1970",1,0
40.416389,-120.651944,"Susanville","California","Education","1970",1,0
40.416389,-120.651944,"Susanville","California","Poetry","1970",1,0
40.416389,-120.651944,"Susanville","California","Education","All",1,0
40.416389,-120.651944,"Susanville","California","Poetry","All",1,0
35.518171,-96.571921,"Paden","Oklahoma","All","All",2,0
35.518171,-96.571921,"Paden","Oklahoma","All","1900",2,0
40.105155,-83.010069,"Columbus","Ohio","All","1840",1,0
26.713956,-80.065874,"West Palm Beach","Florida","All","1980",1,0
34.0004,-81.033418,"Columbia","South Carolina","All","1920",3,0
35.651498,-80.488945,"Salisbury","North Carolina","All","1970",1,0
33.976097,-83.363174,"Athens","Georgia","All","1970",1,0
42.708883,-73.20364,"Williamstown","Massachusetts","All","All",1,0
42.708883,-73.20364,"Williamstown","Massachusetts","All","1970",1,0
42.708883,-73.20364,"Williamstown","Massachusetts","Art","1970",1,0
42.708883,-73.20364,"Williamstown","Massachusetts","Poetry","1970",1,0
42.708883,-73.20364,"Williamstown","Massachusetts","Art","All",1,0
42.708883,-73.20364,"Williamstown","Massachusetts","Poetry","All",1,0
37.8691,-122.2696,"Berkeley","California","All","1940",1,0
37.8691,-122.2696,"Berkeley","California","Music","1940",1,0
40.694021,-73.99034,"Brooklyn","New York","Music","1980",1,0
37.663935,-87.87686,"Morganfield","Kentucky","All","All",1,0
37.663935,-87.87686,"Morganfield","Kentucky","All","1940",1,0
30.091973,-96.071648,"Hempstead","Texas","All","1920",1,0
37.5594,-77.4472,"Richmond","Virginia","All","1920",4,0
37.5594,-77.4472,"Richmond","Virginia","All","1940",4,0
37.5594,-77.4472,"Richmond","Virginia","All","1970",2,0
30.093056,-95.9875,"Prairie View","Texas","History","1970",1,0
30.093056,-95.9875,"Prairie View","Texas","History","1980",1,0
30.093056,-95.9875,"Prairie View","Texas","History","All",1,0
32.53378,-94.36191,"Marshall","Texas","All","1950",1,0
41.755553,-72.75322,"West Hartford","Connecticut","All","All",1,0
41.755553,-72.75322,"West Hartford","Connecticut","All","1990",1,0
30.7947,-95.5337,"Huntsville","Texas","All","1930",1,0
27.9428,-82.4549,"Tampa","Florida","Poetry","1940",1,0
27.9428,-82.4549,"Tampa","Florida","Poetry","All",1,0
37.338888,-95.269288,"Parsons","Kansas","All","1900",1,0
41.910404,-70.642004,"Plymouth","Massachusetts","All","All",1,0
41.910404,-70.642004,"Plymouth","Massachusetts","All","1980",1,0
35.101941,-77.031945,"New Bern","North Carolina","All","All",3,0
35.101941,-77.031945,"New Bern","North Carolina","All","1930",2,0
39.326602,-84.547881,"Fairfield","Ohio","All","All",1,0
39.326602,-84.547881,"Fairfield","Ohio","All","1930",1,0
31.552452,-97.139608,"Waco","Texas","All","All",2,0
31.552452,-97.139608,"Waco","Texas","All","1900",1,0
31.552452,-97.139608,"Waco","Texas","All","1910",1,0
35.131257,-84.875006,"Cleveland","Tennessee","All","All",1,0
35.131257,-84.875006,"Cleveland","Tennessee","All","1990",1,0
34.0004,-81.033418,"Columbia","South Carolina","All","1950",1,0
34.0004,-81.033418,"Columbia","South Carolina","Education","1950",1,0
34.0004,-81.033418,"Columbia","South Carolina","Education","All",3,0
37.220001,-77.432594,"Petersburg","Virginia","Education","1930",1,0
37.220001,-77.432594,"Petersburg","Virginia","Education","All",2,0
40.110881,-74.937753,"Bensalem","Pennsylvania","All","1960",1,0
32.54956,-83.888727,"Fort Valley","Georgia","All","1940",1,0
41.063333,-87.625,"Hopkins Park","Illinois","All","All",1,0
41.063333,-87.625,"Hopkins Park","Illinois","All","1960",1,0
42.377017,-72.51565,"Amherst","Massachusetts","Civil rights","1970",1,0
42.377017,-72.51565,"Amherst","Massachusetts","Civil rights","All",1,0
31.288519,-92.463349,"Alexandria","Louisiana","Art","1960",1,0
31.288519,-92.463349,"Alexandria","Louisiana","History","1960",1,0
31.288519,-92.463349,"Alexandria","Louisiana","Art","All",1,0
31.288519,-92.463349,"Alexandria","Louisiana","History","All",1,0
39.801945,-74.525619,"Chatsworth","New Jersey","All","1940",1,0
32.380213,-80.533863,"St. Helena Island","South Carolina","All","All",1,0
32.380213,-80.533863,"St. Helena Island","South Carolina","All","1990",1,0
40.346621,-75.935132,"Reading","Pennsylvania","All","1970",1,0
40.1162,-75.0141,"Philadelphia","Pennsylvania","Education","1860",1,0
30.422282,-87.224763,"Pensacola","Florida","All","1970",1,0
35.101941,-77.031945,"New Bern","North Carolina","All","1880",1,0
32.627771,-85.358629,"Opelika","Alabama","All","All",1,0
32.627771,-85.358629,"Opelika","Alabama","All","1890",1,0
37.229247,-95.716528,"Independence","Kansas","All","All",1,0
37.229247,-95.716528,"Independence","Kansas","All","1890",1,0
37.229247,-95.716528,"Independence","Kansas","All","1900",1,0
37.229247,-95.716528,"Independence","Kansas","All","1910",1,0
37.229247,-95.716528,"Independence","Kansas","All","1920",1,0
37.229247,-95.716528,"Independence","Kansas","All","1930",1,0
30.0759,-81.5803,"Jacksonville","Florida","All","1880",1,0
42.292233,-89.116118,"Rockford","Illinois","All","1970",1,0
34.0004,-81.033418,"Columbia","South Carolina","All","1890",1,0
34.0004,-81.033418,"Columbia","South Carolina","All","1900",1,0
41.642,-83.5438,"Toledo","Ohio","All","1970",3,0
41.642,-83.5438,"Toledo","Ohio","Civil rights","1970",1,0
41.642,-83.5438,"Toledo","Ohio","Civil rights","All",1,0
33.626496,-88.68226,"West Point","Mississippi","All","All",2,0
33.626496,-88.68226,"West Point","Mississippi","All","1960",2,0
33.626496,-88.68226,"West Point","Mississippi","Civil rights","1960",2,0
33.626496,-88.68226,"West Point","Mississippi","Civil rights","All",2,0
34.146762,-118.139119,"Pasadena","California","All","1990",2,0
33.769883,-84.295044,"Decatur","Georgia","Health","1990",1,0
33.769883,-84.295044,"Decatur","Georgia","Health","All",1,0
37.780595,-122.216587,"Oakland","California","Art","1970",1,0
37.780595,-122.216587,"Oakland","California","Art","All",2,0
33.976097,-83.363174,"Athens","Georgia","All","1910",1,0
33.976097,-83.363174,"Athens","Georgia","Education","1910",1,0
33.976097,-83.363174,"Athens","Georgia","All","1920",1,0
33.976097,-83.363174,"Athens","Georgia","Education","1920",1,0
33.976097,-83.363174,"Athens","Georgia","All","1930",1,0
33.976097,-83.363174,"Athens","Georgia","Education","1930",1,0
33.976097,-83.363174,"Athens","Georgia","All","1940",1,0
33.976097,-83.363174,"Athens","Georgia","Education","1940",1,0
33.976097,-83.363174,"Athens","Georgia","All","1950",1,0
33.976097,-83.363174,"Athens","Georgia","Education","1950",1,0
38.912217,-77.017691,"Washington","District of Columbia","Music","1950",1,0
37.3894,-121.8868,"San Jose","California","All","1890",1,0
33.7564,-84.3918,"Atlanta","Georgia","Art","1950",1,0
33.7564,-84.3918,"Atlanta","Georgia","Poetry","1950",1,0
33.7564,-84.3918,"Atlanta","Georgia","History","1940",1,0
35.8381,-80.8842,"Statesville","North Carolina","All","1990",1,0
30.093255,-85.20483,"Wewahitchka","Florida","All","All",1,0
30.093255,-85.20483,"Wewahitchka","Florida","All","1940",1,0
39.213876,-94.63318,"Kansas City","Missouri","Education","1920",1,0
39.213876,-94.63318,"Kansas City","Missouri","Health","1920",1,0
39.213876,-94.63318,"Kansas City","Missouri","Education","1930",2,0
39.213876,-94.63318,"Kansas City","Missouri","Health","1930",2,0
34.215405,-91.995812,"Pine Bluff","Arkansas","All","1900",1,0
33.741613,-116.972974,"Hemet","California","All","All",1,0
33.741613,-116.972974,"Hemet","California","All","1930",1,0
39.958056,-74.628333,"New Lisbon","New Jersey","All","All",2,0
32.0625,-89.992778,"Piney Woods","Mississippi","All","All",1,0
32.0625,-89.992778,"Piney Woods","Mississippi","All","1910",1,0
32.0625,-89.992778,"Piney Woods","Mississippi","Education","1910",1,0
32.0625,-89.992778,"Piney Woods","Mississippi","Education","All",1,0
39.459959,-77.958915,"Martinsburg","West Virginia","All","All",2,0
39.459959,-77.958915,"Martinsburg","West Virginia","All","1880",1,0
39.459959,-77.958915,"Martinsburg","West Virginia","All","1890",1,0
39.459959,-77.958915,"Martinsburg","West Virginia","All","1900",1,0
39.459959,-77.958915,"Martinsburg","West Virginia","All","1910",1,0
33.43174,-111.846931,"Mesa","Arizona","All","All",1,0
33.43174,-111.846931,"Mesa","Arizona","All","1940",1,0
37.413156,-94.70225,"Pittsburg","Kansas","All","1890",1,0
37.413156,-94.70225,"Pittsburg","Kansas","All","1900",1,0
40.474536,-79.952524,"Pittsburgh","Pennsylvania","All","1960",2,0
39.115733,-94.627139,"Kansas City","Kansas","All","1930",1,0
39.115733,-94.627139,"Kansas City","Kansas","All","1940",1,0
42.347429,-83.060398,"Detroit","Michigan","All","1880",1,0
32.72217,-103.137246,"Hobbs","New Mexico","All","All",1,0
32.72217,-103.137246,"Hobbs","New Mexico","All","1970",1,0
32.72217,-103.137246,"Hobbs","New Mexico","Poetry","1970",1,0
32.72217,-103.137246,"Hobbs","New Mexico","Poetry","All",1,0
42.667955,-83.289335,"Pontiac","Michigan","All","All",1,0
42.667955,-83.289335,"Pontiac","Michigan","All","1980",1,0
40.640392,-73.695667,"Hewlett","New York","All","All",1,0
40.640392,-73.695667,"Hewlett","New York","All","1990",1,0
45.64183,-122.68014,"Vancouver","Washington","All","All",2,0
45.64183,-122.68014,"Vancouver","Washington","All","1970",1,0
45.443343,-122.775974,"Portland","Oregon","All","1890",1,0
45.443343,-122.775974,"Portland","Oregon","All","1900",1,0
45.443343,-122.775974,"Portland","Oregon","All","1910",1,0
42.0333,-88.0833,"Schaumburg","Illinois","All","All",1,0
42.0333,-88.0833,"Schaumburg","Illinois","All","1900",1,0
42.0333,-88.0833,"Schaumburg","Illinois","Music","1900",1,0
42.0333,-88.0833,"Schaumburg","Illinois","Music","All",1,0
35.0337,-89.9343,"Memphis","Tennessee","All","1960",1,0
35.0337,-89.9343,"Memphis","Tennessee","Education","1960",1,0
36.069741,-79.768151,"Greensboro","North Carolina","Comic","1990",2,0
36.069741,-79.768151,"Greensboro","North Carolina","Comic","All",2,0
30.093056,-95.9875,"Prairie View","Texas","All","1910",1,0
30.093056,-95.9875,"Prairie View","Texas","Education","1910",1,0
30.093056,-95.9875,"Prairie View","Texas","All","1920",1,0
30.093056,-95.9875,"Prairie View","Texas","Education","1920",1,0
30.093056,-95.9875,"Prairie View","Texas","Education","1930",1,0
30.093056,-95.9875,"Prairie View","Texas","Education","1940",1,0
30.093056,-95.9875,"Prairie View","Texas","Education","1950",1,0
30.093056,-95.9875,"Prairie View","Texas","Education","1960",1,0
30.093056,-95.9875,"Prairie View","Texas","Education","1970",1,0
30.093056,-95.9875,"Prairie View","Texas","Education","1980",1,0
34.110521,-117.289753,"San Bernardino","California","All","All",2,0
34.110521,-117.289753,"San Bernardino","California","All","1960",2,0
32.2999,-90.1843,"Jackson","Mississippi","Science","1990",1,0
42.347429,-83.060398,"Detroit","Michigan","Health","1990",1,0
40.8222,-73.921735,"Bronx","New York","Poetry","1980",1,0
39.1063,-84.5356,"Cincinnati","Ohio","Art","1970",1,0
40.769614,-74.207723,"East Orange","New Jersey","All","1970",1,0
38.95063,-76.934652,"Hyattsville","Maryland","All","1930",1,0
37.780595,-122.216587,"Oakland","California","All","1950",1,0
38.938176,-92.304865,"Columbia","Missouri","All","1900",1,0
41.642,-83.5438,"Toledo","Ohio","All","1960",2,0
38.322523,-75.622782,"Fruitland","Maryland","All","All",1,0
38.322523,-75.622782,"Fruitland","Maryland","All","1980",1,0
38.322523,-75.622782,"Fruitland","Maryland","All","1990",1,0
41.168343,-96.209633,"Omaha","Nebraska","All","1880",1,0
38.546212,-92.152462,"Jefferson City","Missouri","Civil rights","1960",1,0
38.546212,-92.152462,"Jefferson City","Missouri","Civil rights","All",1,0
34.253834,-88.720853,"Tupelo","Mississippi","All","All",1,0
34.253834,-88.720853,"Tupelo","Mississippi","All","1940",1,0
41.4918,-81.6757,"Cleveland","Ohio","Art","1920",1,0
41.116582,-87.869607,"Kankakee","Illinois","All","All",1,0
41.116582,-87.869607,"Kankakee","Illinois","All","1920",1,0
41.116582,-87.869607,"Kankakee","Illinois","All","1930",1,0
41.116582,-87.869607,"Kankakee","Illinois","All","1940",1,0
37.958,-121.2876,"Stockton","California","All","All",1,0
37.958,-121.2876,"Stockton","California","All","1960",1,0
38.634616,-90.191313,"St. Louis","Missouri","Civil rights","1970",1,0
38.634616,-90.191313,"St. Louis","Missouri","Education","1970",1,0
38.634616,-90.191313,"St. Louis","Missouri","Health","1970",1,0
38.634616,-90.191313,"St. Louis","Missouri","History","1970",1,0
38.634616,-90.191313,"St. Louis","Missouri","Civil rights","1980",1,0
38.634616,-90.191313,"St. Louis","Missouri","Education","1980",1,0
38.634616,-90.191313,"St. Louis","Missouri","Health","1980",1,0
38.634616,-90.191313,"St. Louis","Missouri","History","1980",1,0
38.634616,-90.191313,"St. Louis","Missouri","Civil rights","All",2,0
38.634616,-90.191313,"St. Louis","Missouri","Health","All",1,0
40.105155,-83.010069,"Columbus","Ohio","Art","1970",1,0
40.105155,-83.010069,"Columbus","Ohio","Poetry","1970",1,0
40.105155,-83.010069,"Columbus","Ohio","Poetry","All",2,0
38.912217,-77.017691,"Washington","District of Columbia","Music","1940",1,0
39.80004,-89.649531,"Springfield","Illinois","All","1980",1,0
29.7652,-95.3657,"Houston","Texas","Music","1980",1,0
30.428563,-84.259337,"Tallahassee","Florida","Education","1930",1,0
30.428563,-84.259337,"Tallahassee","Florida","Education","All",1,0
35.772701,-78.632439,"Raleigh","North Carolina","History","1980",1,0
35.772701,-78.632439,"Raleigh","North Carolina","History","All",1,0
35.2269,-80.8433,"Charlotte","North Carolina","Education","1930",1,0
35.2269,-80.8433,"Charlotte","North Carolina","Education","1940",1,0
35.2269,-80.8433,"Charlotte","North Carolina","Education","1960",1,0
36.83099,-79.429659,"Chatham","Virginia","All","All",1,0
36.83099,-79.429659,"Chatham","Virginia","All","1930",1,0
34.236743,-118.546595,"Northridge","California","All","1970",1,0
34.236743,-118.546595,"Northridge","California","Music","1970",1,0
34.236743,-118.546595,"Northridge","California","Music","All",1,0
32.2999,-90.1843,"Jackson","Mississippi","Poetry","1960",1,0
32.2999,-90.1843,"Jackson","Mississippi","Poetry","All",2,0
38.634616,-90.191313,"St. Louis","Missouri","Music","1940",1,0
38.634616,-90.191313,"St. Louis","Missouri","Music","All",1,0
38.634616,-90.191313,"St. Louis","Missouri","Art","1940",1,0
38.634616,-90.191313,"St. Louis","Missouri","Art","All",1,0
36.167028,-86.778441,"Nashville","Tennessee","Civil rights","1950",1,0
36.167028,-86.778441,"Nashville","Tennessee","Civil rights","1970",1,0
42.377045,-71.125611,"Cambridge","Massachusetts","Poetry","1990",2,0
42.726,-87.7825,"Racine","Wisconsin","All","1980",2,0
42.726,-87.7825,"Racine","Wisconsin","All","1950",1,0
42.726,-87.7825,"Racine","Wisconsin","All","1960",1,0
33.993772,-118.463463,"Venice","California","All","1970",1,0
40.74838,-73.996705,"New York","New York","History","1910",1,0
36.10237,-80.222798,"Winston-Salem","North Carolina","All","1970",5,0
36.10237,-80.222798,"Winston-Salem","North Carolina","Art","1970",1,0
36.10237,-80.222798,"Winston-Salem","North Carolina","Poetry","1970",1,0
36.10237,-80.222798,"Winston-Salem","North Carolina","Art","All",1,0
36.10237,-80.222798,"Winston-Salem","North Carolina","Poetry","All",1,0
36.167028,-86.778441,"Nashville","Tennessee","Poetry","1960",1,0
34.0732,-118.3927,"Beverly Hills","California","Music","1990",1,0
34.0732,-118.3927,"Beverly Hills","California","Music","All",2,0
33.769883,-84.295044,"Decatur","Georgia","Music","1990",2,0
33.769883,-84.295044,"Decatur","Georgia","Music","All",2,0
37.453401,-122.179136,"Menlo Park","California","All","All",1,0
37.453401,-122.179136,"Menlo Park","California","All","1960",1,0
35.0936,-106.6423,"Albuquerque","New Mexico","All","1970",1,0
29.570434,-95.542284,"Missouri City","Texas","All","All",1,0
29.570434,-95.542284,"Missouri City","Texas","All","1990",1,0
42.377045,-71.125611,"Cambridge","Massachusetts","Culture","1990",2,0
42.377045,-71.125611,"Cambridge","Massachusetts","Culture","All",2,0
39.917496,-75.548738,"Cheyney","Pennsylvania","All","1920",1,0
32.790439,-96.80439,"Dallas","Texas","Poetry","1980",1,0
32.790439,-96.80439,"Dallas","Texas","Poetry","All",1,0
41.654899,-91.511192,"Iowa City","Iowa","All","1990",1,0
41.322858,-73.080035,"Derby","Connecticut","All","All",2,0
41.322858,-73.080035,"Derby","Connecticut","All","1970",1,0
41.322858,-73.080035,"Derby","Connecticut","Music","1970",1,0
41.322858,-73.080035,"Derby","Connecticut","Music","All",2,0
38.837717,-76.798028,"Upper Marlboro","Maryland","All","1950",1,0
38.837717,-76.798028,"Upper Marlboro","Maryland","Education","1950",1,0
38.837717,-76.798028,"Upper Marlboro","Maryland","Education","All",1,0
37.5594,-77.4472,"Richmond","Virginia","All","1890",3,0
37.621944,-122.381944,"San Francisco","California","Music","1980",1,0
25.980833,-80.148611,"Hallandale","Florida","All","All",1,0
25.980833,-80.148611,"Hallandale","Florida","All","1980",1,0
25.980833,-80.148611,"Hallandale","Florida","Music","1980",1,0
25.980833,-80.148611,"Hallandale","Florida","Music","All",1,0
34.364513,-89.582742,"University","Mississippi","All","1990",2,0
34.364513,-89.582742,"University","Mississippi","Music","1990",1,0
42.179446,-87.805894,"Highland Park","Illinois","All","All",1,0
42.179446,-87.805894,"Highland Park","Illinois","All","1980",1,0
40.001971,-75.29665,"Ardmore","Pennsylvania","All","All",1,0
40.001971,-75.29665,"Ardmore","Pennsylvania","All","1980",1,0
40.001971,-75.29665,"Ardmore","Pennsylvania","Health","1980",1,0
40.001971,-75.29665,"Ardmore","Pennsylvania","All","1990",1,0
40.001971,-75.29665,"Ardmore","Pennsylvania","Health","1990",1,0
40.001971,-75.29665,"Ardmore","Pennsylvania","Health","All",1,0
38.912217,-77.017691,"Washington","District of Columbia","Education","1860",1,0
38.912217,-77.017691,"Washington","District of Columbia","Education","1870",1,0
34.532491,-90.629784,"Helena","Arkansas","All","1890",1,0
34.532491,-90.629784,"Helena","Arkansas","All","1900",1,0
41.044852,-81.520048,"Akron","Ohio","All","1960",1,0
33.435445,-86.113352,"Talladega","Alabama","All","1870",2,0
32.195707,-86.654994,"Hayneville","Alabama","All","All",1,0
32.195707,-86.654994,"Hayneville","Alabama","All","1870",1,0
40.794606,-73.402963,"Melville","New York","All","All",1,0
40.794606,-73.402963,"Melville","New York","All","1990",1,0
40.794606,-73.402963,"Melville","New York","Comic","1990",1,0
40.794606,-73.402963,"Melville","New York","Comic","All",1,0
33.973093,-118.247896,"Los Angeles","California","Health","1970",1,0
31.838257,-91.095691,"Lorman","Mississippi","All","1970",3,0
31.838257,-91.095691,"Lorman","Mississippi","Health","1970",1,0
31.838257,-91.095691,"Lorman","Mississippi","Health","All",1,0
29.960484,-90.075301,"New Orleans","Louisiana","Civil rights","1950",1,0
42.383655,-71.428159,"Sudbury","Massachusetts","All","All",1,0
42.383655,-71.428159,"Sudbury","Massachusetts","All","1990",1,0
40.8169,-96.7103,"Lincoln","Nebraska","All","All",3,0
40.8169,-96.7103,"Lincoln","Nebraska","All","1930",2,0
33.22893,-97.131436,"Denton","Texas","All","All",1,0
33.22893,-97.131436,"Denton","Texas","All","1990",1,0
37.875317,-122.070259,"Walnut Creek","California","All","All",1,0
37.875317,-122.070259,"Walnut Creek","California","All","1990",1,0
37.875317,-122.070259,"Walnut Creek","California","Comic","1990",1,0
37.875317,-122.070259,"Walnut Creek","California","Comic","All",1,0
36.8466,-76.2855,"Norfolk","Virginia","Poetry","1980",1,0
36.8466,-76.2855,"Norfolk","Virginia","Art","1990",1,0
36.8466,-76.2855,"Norfolk","Virginia","Poetry","1990",1,0
36.8466,-76.2855,"Norfolk","Virginia","Poetry","All",1,0
37.780595,-122.216587,"Oakland","California","Art","1980",1,0
37.780595,-122.216587,"Oakland","California","Culture","1980",1,0
37.780595,-122.216587,"Oakland","California","Music","1980",2,0
37.780595,-122.216587,"Oakland","California","Culture","All",1,0
37.780595,-122.216587,"Oakland","California","Music","All",2,0
37.5594,-77.4472,"Richmond","Virginia","All","1880",3,0
39.83244,-84.893606,"Richmond","Indiana","All","All",1,0
39.83244,-84.893606,"Richmond","Indiana","All","1910",1,0
40.009946,-74.618296,"Fort Dix","New Jersey","All","All",1,0
40.009946,-74.618296,"Fort Dix","New Jersey","All","1930",1,0
40.941847,-73.965206,"Cresskill","New Jersey","All","All",2,0
40.941847,-73.965206,"Cresskill","New Jersey","All","1980",2,0
40.74838,-73.996705,"New York","New York","Civil rights","1820",1,0
40.74838,-73.996705,"New York","New York","Civil rights","1830",1,0
34.184167,-118.909722,"Newbury Park","California","All","1980",1,0
34.184167,-118.909722,"Newbury Park","California","Comic","1980",1,0
34.184167,-118.909722,"Newbury Park","California","All","1990",1,0
34.184167,-118.909722,"Newbury Park","California","Comic","1990",1,0
34.184167,-118.909722,"Newbury Park","California","Comic","All",1,0
30.236141,-92.008261,"Lafayette","Louisiana","All","1980",1,0
41.308,-72.9286,"New Haven","Connecticut","Art","1980",1,0
41.308,-72.9286,"New Haven","Connecticut","Art","All",1,0
25.779,-80.1982,"Miami","Florida","Art","1990",1,0
37.2935,-80.0553,"Roanoke","Virginia","All","1930",1,0
29.8364,-81.2745,"St. Augustine","Florida","All","1920",1,0
43.1683,-77.6026,"Rochester","New York","All","1960",1,0
43.1683,-77.6026,"Rochester","New York","All","1830",1,0
41.322858,-73.080035,"Derby","Connecticut","All","1950",1,0
41.322858,-73.080035,"Derby","Connecticut","Music","1950",1,0
34.915068,-81.012904,"Rock Hill","South Carolina","All","All",2,0
34.915068,-81.012904,"Rock Hill","South Carolina","All","1890",1,0
34.915068,-81.012904,"Rock Hill","South Carolina","All","1900",1,0
34.915068,-81.012904,"Rock Hill","South Carolina","All","1910",1,0
33.586527,-101.860634,"Lubbock","Texas","All","All",2,0
33.586527,-101.860634,"Lubbock","Texas","All","1970",1,0
38.938176,-92.304865,"Columbia","Missouri","Education","1990",1,0
38.938176,-92.304865,"Columbia","Missouri","History","1990",1,0
38.938176,-92.304865,"Columbia","Missouri","Education","All",1,0
38.938176,-92.304865,"Columbia","Missouri","History","All",1,0
37.220001,-77.432594,"Petersburg","Virginia","All","1970",6,0
40.7816,-73.8272,"Flushing","New York","All","1970",1,0
40.7816,-73.8272,"Flushing","New York","Art","1970",1,0
40.7816,-73.8272,"Flushing","New York","Art","All",1,0
41.330201,-88.694678,"Marseilles","Illinois","All","All",1,0
41.330201,-88.694678,"Marseilles","Illinois","All","1940",1,0
41.330201,-88.694678,"Marseilles","Illinois","Education","1940",1,0
41.330201,-88.694678,"Marseilles","Illinois","Education","All",1,0
34.7687,-89.4483,"Holly Springs","Mississippi","All","1970",1,0
36.265981,-98.506271,"Fairview","Oklahoma","All","All",1,0
36.265981,-98.506271,"Fairview","Oklahoma","All","1940",1,0
42.232544,-83.633621,"Ypsilanti","Michigan","All","All",1,0
42.232544,-83.633621,"Ypsilanti","Michigan","All","1980",1,0
42.056111,-76.348333,"Tioga Center","New York","All","All",1,0
42.056111,-76.348333,"Tioga Center","New York","All","1930",1,0
42.056111,-76.348333,"Tioga Center","New York","All","1940",1,0
38.5816,-121.4933,"Sacramento","California","All","1960",1,0
43.404692,-83.915626,"Saginaw","Michigan","All","1990",1,0
29.8364,-81.2745,"St. Augustine","Florida","All","1930",1,0
45.061132,-92.954847,"St. Paul","Minnesota","All","1950",1,0
36.744874,-77.838437,"Lawrenceville","Virginia","All","1950",1,0
36.744874,-77.838437,"Lawrenceville","Virginia","All","1960",2,0
36.744874,-77.838437,"Lawrenceville","Virginia","All","1970",2,0
36.744874,-77.838437,"Lawrenceville","Virginia","All","1980",4,0
36.744874,-77.838437,"Lawrenceville","Virginia","All","1990",2,0
41.091351,-73.925226,"Nyack","New York","All","All",1,0
41.091351,-73.925226,"Nyack","New York","All","1960",1,0
38.823802,-97.608787,"Salina","Kansas","All","1900",1,0
29.644226,-98.312774,"San Antonio","Texas","All","1980",1,0
29.50857,-97.449456,"Gonzales","Texas","All","1920",1,0
29.644226,-98.312774,"San Antonio","Texas","All","1900",1,0
32.71852,-117.159316,"San Diego","California","All","1920",1,0
32.71852,-117.159316,"San Diego","California","All","1960",1,0
37.621944,-122.381944,"San Francisco","California","All","1940",2,0
37.972374,-122.336929,"San Pablo","California","All","1930",1,0
37.100565,-76.409939,"Hampton","Virginia","Poetry","1980",1,0
37.100565,-76.409939,"Hampton","Virginia","Poetry","All",1,0
42.357603,-71.068432,"Boston","Massachusetts","Art","1920",1,0
42.357603,-71.068432,"Boston","Massachusetts","Poetry","1920",1,0
42.357603,-71.068432,"Boston","Massachusetts","Art","1930",1,0
42.357603,-71.068432,"Boston","Massachusetts","Poetry","1930",1,0
35.920322,-79.037189,"Chapel Hill","North Carolina","All","1990",1,0
35.920322,-79.037189,"Chapel Hill","North Carolina","Art","1990",1,0
35.920322,-79.037189,"Chapel Hill","North Carolina","Poetry","1990",1,0
35.920322,-79.037189,"Chapel Hill","North Carolina","Art","All",1,0
35.920322,-79.037189,"Chapel Hill","North Carolina","Poetry","All",1,0
32.067631,-81.102394,"Savannah","Georgia","All","1910",1,0
32.067631,-81.102394,"Savannah","Georgia","All","1870",2,0
32.067631,-81.102394,"Savannah","Georgia","All","1880",1,0
44.006425,-87.922906,"St. Nazianz","Wisconsin","All","All",1,0
44.006425,-87.922906,"St. Nazianz","Wisconsin","All","1920",1,0
33.7564,-84.3918,"Atlanta","Georgia","Music","1950",1,0
34.191112,-80.975756,"Blythewood","South Carolina","All","All",1,0
34.191112,-80.975756,"Blythewood","South Carolina","All","1990",1,0
34.191112,-80.975756,"Blythewood","South Carolina","Health","1990",1,0
34.191112,-80.975756,"Blythewood","South Carolina","Health","All",1,0
38.615833,-83.808611,"Washington","Kentucky","All","All",1,0
38.615833,-83.808611,"Washington","Kentucky","All","1940",1,0
38.615833,-83.808611,"Washington","Kentucky","Education","1940",1,0
38.615833,-83.808611,"Washington","Kentucky","Education","All",1,0
37.220001,-77.432594,"Petersburg","Virginia","All","1990",3,0
37.220001,-77.432594,"Petersburg","Virginia","Education","1990",1,0
34.0004,-81.033418,"Columbia","South Carolina","Education","1930",1,0
30.450731,-91.186954,"Baton Rouge","Louisiana","Education","1970",1,0
37.780595,-122.216587,"Oakland","California","Science","1980",1,0
